id,created_at,ranking_position,title,artist,streams,genre,lyrics,album,year,duration_seg,language_variant,source,url_source,extra_data,lyrics_status,artist_gender
1,2026-03-05 18:56:08.534161+00,1.0,en la granja de mi tio,heykids,425847.0,infantil,,canciones infantiles,,184.0,es,deezer,https://www.deezer.com/track/2458668675,"{""pais"":""PY"",""posicion"":1,""es_infantil"":true,""deezer_album_id"":489143175,""deezer_track_id"":2458668675,""deezer_artist_id"":90040862,""artistas_secundarios"":[]}",completed,
2,2026-03-05 18:56:10.730938+00,2.0,duermetenino,musicanocheto,379828.0,reggaeton,,canciones de cuna y rimas infantiles,,102.0,es,deezer,https://www.deezer.com/track/469372882,"{""pais"":""PY"",""posicion"":9,""es_infantil"":true,""deezer_album_id"":58349972,""deezer_track_id"":469372882,""deezer_artist_id"":9807946,""artistas_secundarios"":[]}",error,
3,2026-03-05 18:56:12.757272+00,3.0,punaladas,lauta,604648.0,reggaeton,,punaladas,,139.0,es,deezer,https://www.deezer.com/track/3662009192,"{""pais"":""PY"",""posicion"":3,""es_infantil"":false,""deezer_album_id"":858544092,""deezer_track_id"":3662009192,""deezer_artist_id"":12205158,""artistas_secundarios"":[]}",completed,
4,2026-03-05 18:56:14.587758+00,4.0,la lechuza,el payaso plim plim,485905.0,rock,,las canciones de plim plim vol 2,,123.0,es,deezer,https://www.deezer.com/track/2256030397,"{""pais"":""PY"",""posicion"":4,""es_infantil"":false,""deezer_album_id"":434369707,""deezer_track_id"":2256030397,""deezer_artist_id"":282715661,""artistas_secundarios"":[]}",completed,
5,2026-03-05 18:56:16.579371+00,5.0,la villa,ryan castro,860907.0,reggaeton,,hopi sende,,194.0,es,deezer,https://www.deezer.com/track/3613707422,"{""pais"":""PY"",""posicion"":5,""es_infantil"":false,""deezer_album_id"":841932862,""deezer_track_id"":3613707422,""deezer_artist_id"":11815065,""artistas_secundarios"":[]}",completed,
6,2026-03-05 18:56:18.447624+00,6.0,estrellita donde estas,el payaso plim plim,550686.0,infantil,,las canciones de plim plim vol 2,,111.0,es,deezer,https://www.deezer.com/track/2256030407,"{""pais"":""PY"",""posicion"":6,""es_infantil"":true,""deezer_album_id"":434369707,""deezer_track_id"":2256030407,""deezer_artist_id"":282715661,""artistas_secundarios"":[]}",completed,
9,2026-03-05 18:56:23.874051+00,9.0,baile inolvidable,bad bunny,971935.0,reggaeton,,debi tirar mas fotos,,367.0,es,deezer,https://www.deezer.com/track/3171003001,"{""pais"":""PY"",""posicion"":9,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003001,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
10,2026-03-05 18:56:25.716596+00,10.0,tu jardin con enanitos,roze oficial,563736.0,reggaeton,,tu jardin con enanitos,,175.0,es,deezer,https://www.deezer.com/track/3369144461,"{""pais"":""PY"",""posicion"":10,""es_infantil"":true,""deezer_album_id"":757459181,""deezer_track_id"":3369144461,""deezer_artist_id"":103896562,""artistas_secundarios"":[]}",completed,
11,2026-03-05 18:56:27.498047+00,11.0,dtmf,bad bunny,981279.0,reggaeton,,debi tirar mas fotos,,237.0,es,deezer,https://www.deezer.com/track/3171003131,"{""pais"":""PY"",""posicion"":11,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003131,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
12,2026-03-05 18:56:29.280763+00,12.0,cuando no era cantante,el bogueto,755342.0,reggaeton,,cuando no era cantante,,327.0,es,deezer,https://www.deezer.com/track/3703400922,"{""pais"":""PY"",""posicion"":12,""es_infantil"":false,""deezer_album_id"":873052852,""deezer_track_id"":3703400922,""deezer_artist_id"":198777307,""artistas_secundarios"":[]}",completed,
13,2026-03-05 18:56:31.072872+00,13.0,eoo,bad bunny,979885.0,reggaeton,,debi tirar mas fotos,,204.0,es,deezer,https://www.deezer.com/track/3171003121,"{""pais"":""PY"",""posicion"":13,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003121,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
15,2026-03-05 18:56:34.897293+00,15.0,amor de vago,la ty la m,575044.0,reggaeton,,amor de vago,,188.0,es,deezer,https://www.deezer.com/track/2934178271,"{""pais"":""PY"",""posicion"":15,""es_infantil"":false,""deezer_album_id"":625237831,""deezer_track_id"":2934178271,""deezer_artist_id"":118358452,""artistas_secundarios"":[]}",completed,
16,2026-03-05 18:56:36.791471+00,16.0,velda,bad bunny,959242.0,reggaeton,,debi tirar mas fotos,,235.0,es,deezer,https://www.deezer.com/track/3171003031,"{""pais"":""PY"",""posicion"":16,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003031,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
17,2026-03-05 18:56:38.757098+00,17.0,p do pecado,grupo menos e mais,977984.0,reggaeton,,molho,,192.0,es,deezer,https://www.deezer.com/track/3329623921,"{""pais"":""PY"",""posicion"":17,""es_infantil"":false,""deezer_album_id"":744118141,""deezer_track_id"":3329623921,""deezer_artist_id"":54330242,""artistas_secundarios"":[]}",completed,
18,2026-03-05 18:56:40.540355+00,18.0,voy a llevarte pa pr,bad bunny,987630.0,reggaeton,,debi tirar mas fotos,,156.0,es,deezer,https://www.deezer.com/track/3171002991,"{""pais"":""PY"",""posicion"":18,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171002991,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
19,2026-03-05 18:56:42.311388+00,19.0,pela ultima vez,grupo menos e mais,989814.0,reggaeton,,pela ultima vez,,162.0,es,deezer,https://www.deezer.com/track/3499654751,"{""pais"":""PY"",""posicion"":19,""es_infantil"":false,""deezer_album_id"":801876931,""deezer_track_id"":3499654751,""deezer_artist_id"":54330242,""artistas_secundarios"":[]}",completed,
21,2026-03-05 18:56:45.899198+00,21.0,mi refe,beele,801382.0,reggaeton,,mi refe,,160.0,es,deezer,https://www.deezer.com/track/3100867631,"{""pais"":""PY"",""posicion"":21,""es_infantil"":false,""deezer_album_id"":672597811,""deezer_track_id"":3100867631,""deezer_artist_id"":68358002,""artistas_secundarios"":[]}",completed,
22,2026-03-05 18:56:47.905405+00,22.0,nuevayol,bad bunny,977729.0,reggaeton,,debi tirar mas fotos,,183.0,es,deezer,https://www.deezer.com/track/3171002981,"{""pais"":""PY"",""posicion"":22,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171002981,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
23,2026-03-05 18:56:49.665694+00,23.0,coqueta,fuerza regida,751433.0,reggaeton,,mala mia,,241.0,es,deezer,https://www.deezer.com/track/3149529091,"{""pais"":""PY"",""posicion"":23,""es_infantil"":false,""deezer_album_id"":685889791,""deezer_track_id"":3149529091,""deezer_artist_id"":13916083,""artistas_secundarios"":[]}",completed,
24,2026-03-05 18:56:51.476984+00,24.0,relacion rota,myke towers,429074.0,reggaeton,,easy money baby,,160.0,es,deezer,https://www.deezer.com/track/857827232,"{""pais"":""PY"",""posicion"":24,""es_infantil"":false,""deezer_album_id"":127911322,""deezer_track_id"":857827232,""deezer_artist_id"":12029862,""artistas_secundarios"":[]}",completed,
25,2026-03-05 18:56:53.299317+00,25.0,la plena,w sound,927925.0,reggaeton,,la plena,,150.0,es,deezer,https://www.deezer.com/track/3241972661,"{""pais"":""PY"",""posicion"":25,""es_infantil"":false,""deezer_album_id"":715794531,""deezer_track_id"":3241972661,""deezer_artist_id"":167570077,""artistas_secundarios"":[]}",completed,
26,2026-03-05 18:56:55.087904+00,26.0,no tiene sentido,beele,840940.0,reggaeton,,borondo,,159.0,es,deezer,https://www.deezer.com/track/3353337101,"{""pais"":""PY"",""posicion"":26,""es_infantil"":false,""deezer_album_id"":752270291,""deezer_track_id"":3353337101,""deezer_artist_id"":68358002,""artistas_secundarios"":[]}",completed,
27,2026-03-05 18:56:56.870746+00,27.0,yo y tu,ovy on the drums,773308.0,reggaeton,,yo y tu,,198.0,es,deezer,https://www.deezer.com/track/3382134521,"{""pais"":""PY"",""posicion"":27,""es_infantil"":false,""deezer_album_id"":761709051,""deezer_track_id"":3382134521,""deezer_artist_id"":9477752,""artistas_secundarios"":[]}",completed,
28,2026-03-05 18:56:58.721075+00,28.0,tu vas sin,rels b,852246.0,reggaeton,,afrolova,,110.0,es,deezer,https://www.deezer.com/track/3407512021,"{""pais"":""PY"",""posicion"":28,""es_infantil"":false,""deezer_album_id"":770272221,""deezer_track_id"":3407512021,""deezer_artist_id"":10580067,""artistas_secundarios"":[]}",completed,
29,2026-03-05 18:57:00.512209+00,29.0,daddy yankee bzrp music sessions vol 0,bizarrap,945234.0,reggaeton,,daddy yankee bzrp music sessions vol 0,,151.0,es,deezer,https://www.deezer.com/track/3638389092,"{""pais"":""PY"",""posicion"":29,""es_infantil"":false,""deezer_album_id"":850435472,""deezer_track_id"":3638389092,""deezer_artist_id"":12487862,""artistas_secundarios"":[]}",completed,
31,2026-03-05 18:57:04.098346+00,31.0,primera cita,carin leon,475448.0,reggaeton,,colmillo de leche,,186.0,es,deezer,https://www.deezer.com/track/2727817081,"{""pais"":""PY"",""posicion"":31,""es_infantil"":false,""deezer_album_id"":566280821,""deezer_track_id"":2727817081,""deezer_artist_id"":14539467,""artistas_secundarios"":[]}",completed,
32,2026-03-05 18:57:05.984209+00,32.0,monaco,bad bunny,990651.0,reggaeton,,nadie sabe lo que va a pasar manana,,267.0,es,deezer,https://www.deezer.com/track/2496106371,"{""pais"":""PY"",""posicion"":32,""es_infantil"":false,""deezer_album_id"":499463651,""deezer_track_id"":2496106371,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
34,2026-03-05 18:57:13.668458+00,34.0,uwaie,max carra,510920.0,reggaeton,,uwaie,,162.0,es,deezer,https://www.deezer.com/track/3265159601,"{""pais"":""PY"",""posicion"":34,""es_infantil"":false,""deezer_album_id"":723059771,""deezer_track_id"":3265159601,""deezer_artist_id"":5964944,""artistas_secundarios"":[]}",completed,
35,2026-03-05 18:57:17.64393+00,35.0,si antes te hubiera conocido,karol g,981639.0,reggaeton,,si antes te hubiera conocido,,196.0,es,deezer,https://www.deezer.com/track/2846442802,"{""pais"":""PY"",""posicion"":35,""es_infantil"":false,""deezer_album_id"":601338932,""deezer_track_id"":2846442802,""deezer_artist_id"":5297021,""artistas_secundarios"":[]}",completed,
36,2026-03-05 18:57:21.428963+00,36.0,superestrella,aitana,689698.0,pop,,cuarto azul,,184.0,es,deezer,https://www.deezer.com/track/3380325281,"{""pais"":""PY"",""posicion"":36,""es_infantil"":false,""deezer_album_id"":761196781,""deezer_track_id"":3380325281,""deezer_artist_id"":11928391,""artistas_secundarios"":[]}",completed,
37,2026-03-05 18:57:25.250942+00,37.0,una historia importante,eros ramazzotti,209974.0,pop,,eros,,249.0,es,deezer,https://www.deezer.com/track/87677391,"{""pais"":""PY"",""posicion"":37,""es_infantil"":false,""deezer_album_id"":8851667,""deezer_track_id"":87677391,""deezer_artist_id"":938,""artistas_secundarios"":[]}",completed,
38,2026-03-05 18:57:29.078995+00,38.0,el club,bad bunny,931142.0,reggaeton,,debi tirar mas fotos,,222.0,es,deezer,https://www.deezer.com/track/3171003041,"{""pais"":""PY"",""posicion"":38,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003041,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
39,2026-03-05 18:57:32.910065+00,39.0,la perla,rosalia,963236.0,reggaeton,,lux,,195.0,es,deezer,https://www.deezer.com/track/3640140952,"{""pais"":""PY"",""posicion"":39,""es_infantil"":false,""deezer_album_id"":851013072,""deezer_track_id"":3640140952,""deezer_artist_id"":554792,""artistas_secundarios"":[]}",completed,
41,2026-03-05 18:57:38.783393+00,41.0,dakiti,bad bunny,981990.0,reggaeton,,dakiti,,205.0,es,deezer,https://www.deezer.com/track/1122450992,"{""pais"":""PY"",""posicion"":41,""es_infantil"":false,""deezer_album_id"":182383222,""deezer_track_id"":1122450992,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
42,2026-03-05 18:57:42.676116+00,42.0,ensename a bailar,bad bunny,745053.0,reggaeton,,un verano sin ti,,176.0,es,deezer,https://www.deezer.com/track/1741494407,"{""pais"":""PY"",""posicion"":42,""es_infantil"":false,""deezer_album_id"":316164367,""deezer_track_id"":1741494407,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
48,2026-03-05 18:58:05.813115+00,48.0,ojitos lindos,bad bunny,922499.0,reggaeton,,un verano sin ti,,258.0,es,deezer,https://www.deezer.com/track/1741494417,"{""pais"":""PY"",""posicion"":48,""es_infantil"":false,""deezer_album_id"":316164367,""deezer_track_id"":1741494417,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
49,2026-03-05 18:58:09.609858+00,49.0,quedate,beele,713347.0,reggaeton,,borondo,,180.0,es,deezer,https://www.deezer.com/track/3353337121,"{""pais"":""PY"",""posicion"":49,""es_infantil"":false,""deezer_album_id"":752270291,""deezer_track_id"":3353337121,""deezer_artist_id"":68358002,""artistas_secundarios"":[]}",completed,
50,2026-03-05 18:58:13.455291+00,50.0,te quiero igual,andres calamaro,424067.0,rock,,honestidad brutal,,235.0,es,deezer,https://www.deezer.com/track/800631,"{""pais"":""PY"",""posicion"":50,""es_infantil"":false,""deezer_album_id"":93387,""deezer_track_id"":800631,""deezer_artist_id"":5838,""artistas_secundarios"":[]}",completed,
54,2026-03-05 18:58:28.76441+00,54.0,cafe con ron,bad bunny,996651.0,reggaeton,,debi tirar mas fotos,,228.0,es,deezer,https://www.deezer.com/track/3171003091,"{""pais"":""PY"",""posicion"":54,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003091,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
55,2026-03-05 18:58:32.602579+00,55.0,si te pillara,beele,681873.0,reggaeton,,borondo,,185.0,es,deezer,https://www.deezer.com/track/3353337171,"{""pais"":""PY"",""posicion"":55,""es_infantil"":false,""deezer_album_id"":752270291,""deezer_track_id"":3353337171,""deezer_artist_id"":68358002,""artistas_secundarios"":[]}",completed,
56,2026-03-05 18:58:36.431914+00,56.0,moscow mule,bad bunny,916343.0,reggaeton,,un verano sin ti,,245.0,es,deezer,https://www.deezer.com/track/1741494287,"{""pais"":""PY"",""posicion"":56,""es_infantil"":false,""deezer_album_id"":316164367,""deezer_track_id"":1741494287,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
57,2026-03-05 18:58:40.243414+00,57.0,un finde crossover 2,big one,556314.0,reggaeton,,un finde crossover 2,,162.0,es,deezer,https://www.deezer.com/track/2213429117,"{""pais"":""PY"",""posicion"":57,""es_infantil"":false,""deezer_album_id"":423044827,""deezer_track_id"":2213429117,""deezer_artist_id"":56903,""artistas_secundarios"":[]}",completed,
58,2026-03-05 18:58:44.056638+00,58.0,drowning,woodz,574140.0,reggaeton,,oo li,,244.0,es,deezer,https://www.deezer.com/track/2257513467,"{""pais"":""PY"",""posicion"":58,""es_infantil"":false,""deezer_album_id"":434720487,""deezer_track_id"":2257513467,""deezer_artist_id"":5114606,""artistas_secundarios"":[]}",completed,
60,2026-03-05 18:58:51.841644+00,60.0,en privado,xavi,701420.0,reggaeton,,en privado,,199.0,es,deezer,https://www.deezer.com/track/3216020161,"{""pais"":""PY"",""posicion"":60,""es_infantil"":false,""deezer_album_id"":707495301,""deezer_track_id"":3216020161,""deezer_artist_id"":153152092,""artistas_secundarios"":[]}",completed,
62,2026-03-05 18:58:59.558332+00,62.0,sped up,aunker,563767.0,reggaeton,,,,156.0,es,deezer,https://www.deezer.com/track/3518926551,"{""pais"":""PY"",""posicion"":62,""es_infantil"":false,""deezer_album_id"":808507411,""deezer_track_id"":3518926551,""deezer_artist_id"":216026175,""artistas_secundarios"":[]}",completed,
66,2026-03-05 18:59:14.947629+00,66.0,top diesel,beele,739733.0,reggaeton,,borondo,,190.0,es,deezer,https://www.deezer.com/track/3353337131,"{""pais"":""PY"",""posicion"":66,""es_infantil"":false,""deezer_album_id"":752270291,""deezer_track_id"":3353337131,""deezer_artist_id"":68358002,""artistas_secundarios"":[]}",completed,
67,2026-03-05 18:59:18.765776+00,67.0,video phone,selena mezgo,453477.0,reggaeton,,video phone,,303.0,es,deezer,https://www.deezer.com/track/3488315131,"{""pais"":""PY"",""posicion"":67,""es_infantil"":false,""deezer_album_id"":797957701,""deezer_track_id"":3488315131,""deezer_artist_id"":231486015,""artistas_secundarios"":[]}",completed,
68,2026-03-05 18:59:22.532105+00,68.0,capaz,alleh,813346.0,reggaeton,,la ciudad,,173.0,es,deezer,https://www.deezer.com/track/3649721492,"{""pais"":""PY"",""posicion"":68,""es_infantil"":false,""deezer_album_id"":854387872,""deezer_track_id"":3649721492,""deezer_artist_id"":119913392,""artistas_secundarios"":[]}",completed,
70,2026-03-05 18:59:30.172488+00,70.0,titi me pregunto,bad bunny,975674.0,reggaeton,,un verano sin ti,,243.0,es,deezer,https://www.deezer.com/track/1741494317,"{""pais"":""PY"",""posicion"":70,""es_infantil"":false,""deezer_album_id"":316164367,""deezer_track_id"":1741494317,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
74,2026-03-05 18:59:45.450675+00,74.0,que pasaria,rauw alejandro,957141.0,reggaeton,,cosa nuestra,,191.0,es,deezer,https://www.deezer.com/track/3086954731,"{""pais"":""PY"",""posicion"":74,""es_infantil"":false,""deezer_album_id"":668910861,""deezer_track_id"":3086954731,""deezer_artist_id"":11289472,""artistas_secundarios"":[]}",completed,
75,2026-03-05 18:59:49.239497+00,75.0,weltita,bad bunny,966611.0,reggaeton,,debi tirar mas fotos,,187.0,es,deezer,https://www.deezer.com/track/3171003021,"{""pais"":""PY"",""posicion"":75,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003021,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
77,2026-03-05 18:59:56.849997+00,77.0,comernos,omar courtz,563527.0,reggaeton,,comernos,,221.0,es,deezer,https://www.deezer.com/track/3298075621,"{""pais"":""PY"",""posicion"":77,""es_infantil"":false,""deezer_album_id"":734001901,""deezer_track_id"":3298075621,""deezer_artist_id"":14534981,""artistas_secundarios"":[]}",completed,
78,2026-03-05 19:00:00.679917+00,78.0,yogurcito remix,blessd,599420.0,reggaeton,,yogurcito remix,,375.0,es,deezer,https://www.deezer.com/track/3521387361,"{""pais"":""PY"",""posicion"":78,""es_infantil"":false,""deezer_album_id"":809283141,""deezer_track_id"":3521387361,""deezer_artist_id"":106632,""artistas_secundarios"":[]}",completed,
81,2026-03-05 19:00:12.156585+00,81.0,chevere,aria vega,792954.0,reggaeton,,chevere,,219.0,es,deezer,https://www.deezer.com/track/3838131121,"{""pais"":""PY"",""posicion"":81,""es_infantil"":false,""deezer_album_id"":916980011,""deezer_track_id"":3838131121,""deezer_artist_id"":57340572,""artistas_secundarios"":[]}",completed,
88,2026-03-05 19:00:38.933064+00,88.0,volare,danny ocean,606011.0,reggaeton,,volare,,147.0,es,deezer,https://www.deezer.com/track/1795267207,"{""pais"":""PY"",""posicion"":88,""es_infantil"":false,""deezer_album_id"":328496987,""deezer_track_id"":1795267207,""deezer_artist_id"":11443084,""artistas_secundarios"":[]}",completed,
89,2026-03-05 19:00:42.775918+00,89.0,bailando bachata,chayanne,732398.0,bachata,,bailando bachata,,170.0,es,deezer,https://www.deezer.com/track/2280832027,"{""pais"":""PY"",""posicion"":89,""es_infantil"":false,""deezer_album_id"":440645577,""deezer_track_id"":2280832027,""deezer_artist_id"":3873,""artistas_secundarios"":[]}",completed,
90,2026-03-05 19:00:46.600332+00,90.0,el cielo,sky,692699.0,pop,,el cielo,,191.0,es,deezer,https://www.deezer.com/track/2294944375,"{""pais"":""PY"",""posicion"":90,""es_infantil"":false,""deezer_album_id"":444772165,""deezer_track_id"":2294944375,""deezer_artist_id"":240427,""artistas_secundarios"":[]}",completed,
93,2026-03-05 19:00:58.39138+00,95.0,perfumito nuevo,bad bunny,956288.0,reggaeton,,debi tirar mas fotos,,200.0,es,deezer,https://www.deezer.com/track/3171003011,"{""pais"":""PY"",""posicion"":95,""es_infantil"":false,""deezer_album_id"":693008911,""deezer_track_id"":3171003011,""deezer_artist_id"":10583405,""artistas_secundarios"":[]}",completed,
94,2026-03-05 19:01:02.274125+00,96.0,3 pecados despues,milo j,387627.0,reggaeton,,retirada,,118.0,es,deezer,https://www.deezer.com/track/3227161571,"{""pais"":""PY"",""posicion"":96,""es_infantil"":false,""deezer_album_id"":710917831,""deezer_track_id"":3227161571,""deezer_artist_id"":155887202,""artistas_secundarios"":[]}",completed,
95,2026-03-05 19:01:06.152254+00,97.0,ingles en miami,rawayana,760805.0,reggaeton,,donde es el after,,202.0,es,deezer,https://www.deezer.com/track/3713785742,"{""pais"":""PY"",""posicion"":97,""es_infantil"":false,""deezer_album_id"":876307322,""deezer_track_id"":3713785742,""deezer_artist_id"":7047219,""artistas_secundarios"":[]}",completed,
98,2026-03-05 19:01:17.783858+00,100.0,te dedico,carlos vives,533062.0,reggaeton,,te dedico,,222.0,es,deezer,https://www.deezer.com/track/3804803312,"{""pais"":""PY"",""posicion"":100,""es_infantil"":false,""deezer_album_id"":905705962,""deezer_track_id"":3804803312,""deezer_artist_id"":7343,""artistas_secundarios"":[]}",completed,
130,2026-03-05 20:03:22.280354+00,32.0,real hip hop,das efx,23096.0,hip hop,,hip hop golden age vol 7,,249.0,es,deezer,https://www.deezer.com/track/87335087,"{""pais"":""ES"",""posicion"":32,""es_infantil"":false,""deezer_album_id"":8812469,""deezer_track_id"":87335087,""deezer_artist_id"":4468,""artistas_secundarios"":[]}",completed,
139,2026-03-05 20:03:50.149701+00,41.0,9 shots,cent,389882.0,reggaeton,,9 shots,,133.0,es,deezer,https://www.deezer.com/track/105389132,"{""pais"":""ES"",""posicion"":41,""es_infantil"":false,""deezer_album_id"":10977858,""deezer_track_id"":105389132,""deezer_artist_id"":66,""artistas_secundarios"":[]}",completed,
162,2026-03-05 20:05:00.118292+00,64.0,chinese music,chinese music,21746.0,other,,chinese music,,231.0,es,deezer,https://www.deezer.com/track/65331464,"{""pais"":""ES"",""posicion"":64,""es_infantil"":false,""deezer_album_id"":6404013,""deezer_track_id"":65331464,""deezer_artist_id"":1950941,""artistas_secundarios"":[]}",completed,
167,2026-03-05 20:05:15.878969+00,69.0,low budget,marco polo,41947.0,reggaeton,,port authority,,249.0,es,deezer,https://www.deezer.com/track/68328497,"{""pais"":""ES"",""posicion"":69,""es_infantil"":false,""deezer_album_id"":6691374,""deezer_track_id"":68328497,""deezer_artist_id"":4892403,""artistas_secundarios"":[]}",completed,
175,2026-03-05 20:05:42.732326+00,77.0,about the money,ti,523836.0,reggaeton,,paperwork,,302.0,es,deezer,https://www.deezer.com/track/87957607,"{""pais"":""ES"",""posicion"":77,""es_infantil"":false,""deezer_album_id"":8882653,""deezer_track_id"":87957607,""deezer_artist_id"":2527,""artistas_secundarios"":[]}",completed,
181,2026-03-05 20:06:06.16776+00,83.0,no mediocre,ti,559674.0,reggaeton,,no mediocre,,201.0,es,deezer,https://www.deezer.com/track/79426369,"{""pais"":""ES"",""posicion"":83,""es_infantil"":false,""deezer_album_id"":7906699,""deezer_track_id"":79426369,""deezer_artist_id"":2527,""artistas_secundarios"":[]}",completed,
227,2026-03-05 20:08:35.255646+00,31.0,feel the light,jennifer lopez,258399.0,pop,,feel the light,,291.0,es,deezer,https://www.deezer.com/track/95974406,"{""pais"":""MX"",""posicion"":31,""es_infantil"":false,""deezer_album_id"":9760912,""deezer_track_id"":95974406,""deezer_artist_id"":45,""artistas_secundarios"":[]}",completed,
255,2026-03-05 20:10:10.614089+00,59.0,sandrevan lullaby lifestyles,rodriguez,19017.0,rock,,searching for sugar man,,396.0,es,deezer,https://www.deezer.com/track/41034941,"{""pais"":""MX"",""posicion"":59,""es_infantil"":false,""deezer_album_id"":4009231,""deezer_track_id"":41034941,""deezer_artist_id"":12977901,""artistas_secundarios"":[]}",completed,
257,2026-03-05 20:10:16.590505+00,61.0,ante up,mop,10155.0,reggaeton,,essential rb massive urban soul and rnb collection,,232.0,es,deezer,https://www.deezer.com/track/4274006,"{""pais"":""MX"",""posicion"":61,""es_infantil"":false,""deezer_album_id"":397592,""deezer_track_id"":4274006,""deezer_artist_id"":2543,""artistas_secundarios"":[]}",completed,
273,2026-03-05 20:11:10.586464+00,77.0,street boy,rodriguez,1616.0,reggaeton,,searching for sugar man,,230.0,es,deezer,https://www.deezer.com/track/41034951,"{""pais"":""MX"",""posicion"":77,""es_infantil"":false,""deezer_album_id"":4009231,""deezer_track_id"":41034951,""deezer_artist_id"":12977901,""artistas_secundarios"":[]}",completed,
288,2026-03-05 20:11:59.445668+00,92.0,stay alive,jose gonzalez,2776.0,rock,,the secret life of walter mitty,,271.0,es,deezer,https://www.deezer.com/track/73043587,"{""pais"":""MX"",""posicion"":92,""es_infantil"":false,""deezer_album_id"":7187114,""deezer_track_id"":73043587,""deezer_artist_id"":1169,""artistas_secundarios"":[]}",completed,
291,2026-03-05 20:12:10.44486+00,95.0,mekuku,dj jazzy d,8.0,reggaeton,,another story,,285.0,es,deezer,https://www.deezer.com/track/4576480,"{""pais"":""MX"",""posicion"":95,""es_infantil"":false,""deezer_album_id"":421362,""deezer_track_id"":4576480,""deezer_artist_id"":306220,""artistas_secundarios"":[]}",completed,
292,2026-03-05 20:12:13.431079+00,96.0,one hundred and me percent,andres du bouchet,0.0,reggaeton,,sided guy,,500.0,es,deezer,https://www.deezer.com/track/95509258,"{""pais"":""MX"",""posicion"":96,""es_infantil"":false,""deezer_album_id"":9718696,""deezer_track_id"":95509258,""deezer_artist_id"":3201111,""artistas_secundarios"":[]}",completed,
318,2026-03-05 20:13:42.382678+00,23.0,nocturne no 2 in e flat major op,frederic chopin,320318.0,classical,,chopin,,284.0,es,deezer,https://www.deezer.com/track/4490347,"{""pais"":""AR"",""posicion"":23,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":414997,""deezer_track_id"":4490347,""deezer_artist_id"":5457001,""artistas_secundarios"":[]}",error,
324,2026-03-05 20:14:03.536433+00,29.0,piano concerto no in a k488 ii adagio,daniel barenboim,15844.0,classica,,mozart best,,455.0,es,deezer,https://www.deezer.com/track/3359397,"{""pais"":""AR"",""posicion"":29,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":319730,""deezer_track_id"":3359397,""deezer_artist_id"":65655,""artistas_secundarios"":[]}",error,
369,2026-03-05 20:16:37.343649+00,77.0,concierto de aranjuez iii allegro gentile,daniel barenboim,38852.0,classical,,rodrigo concierto de aranjuez villa lobos guitar concerto w501,,301.0,es,deezer,https://www.deezer.com/track/1081878,"{""pais"":""AR"",""posicion"":77,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":116904,""deezer_track_id"":1081878,""deezer_artist_id"":65655,""artistas_secundarios"":[]}",error,
396,2026-03-05 20:18:08.207054+00,6.0,ei man kita brosta,pix lax,21492.0,reggaeton,,ei man kita brosta,,179.0,es,deezer,https://www.deezer.com/track/3306086,"{""pais"":""CO"",""posicion"":6,""error_letra"":""No encontrada en Genius"",""es_infantil"":false,""deezer_album_id"":315267,""deezer_track_id"":3306086,""deezer_artist_id"":1494032,""artistas_secundarios"":[]}",error,
